date,year,month,day,day_of_year,rainfall_mm,temperature_max,temperature_min,humidity,cloud_cover,sunshine_hours,wind_speed,pressure,dew_point,evapotranspiration,is_monsoon,previous_7day_rainfall,previous_30day_rainfall
2022-12-15,2022,12,15,349,3.64,23.3,17.1,85.1,72.9,3.8,18.5,1004.9,20.1,1.0,0,1.31,12.42
2022-12-16,2022,12,16,350,0.0,22.0,18.1,83.6,80.1,2.4,22.6,1001.9,19.1,1.0,0,1.31,11.02
2022-12-17,2022,12,17,351,0.34,24.1,16.0,80.5,66.0,5.2,15.8,1005.6,20.7,1.0,0,1.36,10.61
2022-12-18,2022,12,18,352,0.0,25.7,16.0,74.8,72.0,4.2,20.2,1002.5,21.0,1.0,0,1.36,9.01
2022-12-19,2022,12,19,353,0.0,24.2,16.0,79.1,82.7,3.9,20.2,1006.2,20.7,1.0,0,0.77,6.92
2022-12-20,2022,12,20,354,0.0,22.0,16.0,82.3,60.3,5.3,11.9,1005.3,19.0,1.0,0,0.77,5.2
2022-12-21,2022,12,21,355,0.0,22.0,16.7,75.9,58.1,4.8,17.4,1003.1,18.4,1.0,0,0.57,5.09
2022-12-22,2022,12,22,356,0.0,22.5,16.0,82.0,49.1,6.5,21.0,1006.5,19.5,1.0,0,0.05,4.82
2022-12-23,2022,12,23,357,0.0,22.0,17.5,84.2,70.5,3.0,14.4,1001.9,19.6,1.0,0,0.05,4.61
2022-12-24,2022,12,24,358,0.0,23.7,16.0,80.1,59.8,5.4,12.6,1004.2,21.0,1.0,0,0.0,4.49
2022-12-25,2022,12,25,359,0.0,23.3,17.3,78.4,60.4,4.9,16.7,1005.5,19.6,1.0,0,0.0,4.37
2022-12-26,2022,12,26,360,0.0,22.0,16.9,77.0,75.9,4.9,16.0,1005.1,17.5,1.0,0,0.0,3.65
2022-12-27,2022,12,27,361,2.17,22.0,16.0,79.0,66.0,6.0,23.1,1003.1,18.5,1.0,0,0.31,2.77
2022-12-28,2022,12,28,362,0.0,22.0,16.0,76.8,51.9,6.3,18.6,999.7,17.4,1.0,0,0.31,1.72
2022-12-29,2022,12,29,363,0.0,24.5,16.7,70.0,51.7,4.8,16.8,1006.2,18.3,1.0,0,0.31,0.88
2022-12-30,2022,12,30,364,0.0,22.0,17.1,79.9,53.5,5.3,12.0,1010.9,18.8,1.0,0,0.31,0.53
2022-12-31,2022,12,31,365,0.0,22.0,18.1,74.7,59.2,5.6,9.5,1006.0,16.3,1.0,0,0.31,0.53
2023-01-01,2023,1,1,1,0.0,22.0,16.7,83.8,61.6,4.6,18.6,1003.4,19.0,1.0,0,0.31,0.53
2023-01-02,2023,1,2,2,0.0,23.5,16.4,84.9,70.7,4.2,15.8,1005.5,21.0,1.0,0,0.31,0.43
2023-01-03,2023,1,3,3,0.0,22.0,16.5,72.6,56.3,7.2,14.0,1006.1,17.0,1.04,0,0.0,0.4
2023-01-04,2023,1,4,4,0.0,23.8,16.1,74.1,51.8,6.0,14.2,1005.5,18.9,1.0,0,0.0,0.4
2023-01-05,2023,1,5,5,0.0,22.0,16.0,71.3,54.1,6.1,16.0,1004.5,16.2,1.0,0,0.0,0.4
2023-01-06,2023,1,6,6,0.3,22.0,16.0,69.1,41.9,7.6,11.8,1005.7,17.0,1.0,0,0.04,0.4
2023-01-07,2023,1,7,7,0.0,23.1,16.9,72.3,47.9,6.0,6.0,1005.1,17.7,1.0,0,0.04,0.4
2023-01-08,2023,1,8,8,0.0,22.0,16.0,72.4,51.7,5.8,11.4,1008.9,16.5,1.0,0,0.04,0.4
2023-01-09,2023,1,9,9,0.54,22.6,16.6,67.1,60.3,5.3,13.1,1004.3,16.8,1.0,0,0.12,0.42
2023-01-10,2023,1,10,10,0.28,22.0,16.4,67.5,54.5,6.2,9.9,1005.0,15.1,1.0,0,0.16,0.43
2023-01-11,2023,1,11,11,0.64,23.9,17.2,60.0,45.4,7.7,13.2,1003.1,15.6,1.0,0,0.25,0.31
2023-01-12,2023,1,12,12,0.77,22.7,16.7,67.0,50.4,5.6,20.0,1005.0,15.6,1.0,0,0.36,0.34
2023-01-13,2023,1,13,13,0.0,25.3,16.0,74.4,58.7,5.7,12.7,1006.4,19.9,1.0,0,0.32,0.29
2023-01-14,2023,1,14,14,0.0,23.1,16.0,76.6,49.5,4.2,8.1,1004.6,18.6,1.0,0,0.32,0.17
2023-01-15,2023,1,15,15,0.0,22.0,17.7,62.7,50.0,6.5,13.2,1007.0,14.7,1.0,0,0.32,0.17
2023-01-16,2023,1,16,16,0.85,22.0,16.0,65.4,40.4,7.8,13.3,1006.8,15.6,1.0,0,0.36,0.18
2023-01-17,2023,1,17,17,0.0,22.0,18.1,75.0,50.3,6.7,12.2,1006.3,16.9,1.0,0,0.32,0.18
2023-01-18,2023,1,18,18,0.0,22.0,16.0,66.4,51.6,8.0,8.1,1007.3,16.3,1.0,0,0.23,0.18
2023-01-19,2023,1,19,19,0.0,22.0,16.7,67.7,51.2,5.9,14.3,1005.4,15.7,1.0,0,0.12,0.18
2023-01-20,2023,1,20,20,0.0,24.5,17.5,66.6,28.0,8.5,19.1,1003.9,17.7,1.0,0,0.12,0.18
2023-01-21,2023,1,21,21,0.0,22.0,16.6,72.8,46.6,6.7,15.7,1005.9,17.4,1.0,0,0.12,0.18
2023-01-22,2023,1,22,22,0.83,23.7,16.8,76.0,51.9,6.8,15.2,1002.2,19.5,1.0,0,0.24,0.21
2023-01-23,2023,1,23,23,2.51,22.1,17.3,70.1,39.5,9.1,7.6,1003.4,16.1,1.09,0,0.48,0.3
2023-01-24,2023,1,24,24,0.0,25.1,17.6,66.6,47.9,7.7,9.9,1005.6,18.6,1.0,0,0.48,0.3
2023-01-25,2023,1,25,25,0.0,22.0,17.3,67.3,31.8,8.0,8.5,1001.9,15.6,1.0,0,0.48,0.3
2023-01-26,2023,1,26,26,0.59,24.4,18.1,71.8,35.0,6.8,10.9,1004.6,18.8,1.0,0,0.56,0.24
2023-01-27,2023,1,27,27,0.6,22.0,16.1,70.1,18.3,10.5,13.6,1010.6,15.5,1.0,0,0.65,0.26
2023-01-28,2023,1,28,28,0.0,23.8,18.7,66.5,35.3,8.2,13.2,1006.7,16.9,1.0,0,0.65,0.26
2023-01-29,2023,1,29,29,0.0,24.8,16.0,67.1,20.9,10.1,11.3,1004.6,18.6,1.0,0,0.53,0.26
2023-01-30,2023,1,30,30,0.0,22.0,17.9,64.2,45.8,6.0,7.6,1003.6,15.2,1.0,0,0.17,0.26
2023-01-31,2023,1,31,31,0.0,22.0,17.3,64.1,51.3,5.9,13.2,1005.9,15.2,1.0,0,0.17,0.26
2023-02-01,2023,2,1,32,2.74,22.0,19.5,62.3,27.8,8.1,12.5,1003.2,14.4,1.0,0,0.56,0.36
2023-02-02,2023,2,2,33,0.0,22.0,17.2,71.0,36.8,8.6,5.0,1008.2,17.1,1.0,0,0.48,0.36
2023-02-03,2023,2,3,34,0.14,22.0,17.7,57.2,33.3,6.6,11.4,1002.8,13.1,1.24,0,0.41,0.36
2023-02-04,2023,2,4,35,0.0,22.5,16.0,67.1,28.7,7.7,6.4,1004.2,15.8,1.0,0,0.41,0.36
2023-02-05,2023,2,5,36,0.0,23.8,18.0,65.7,37.7,8.1,9.2,1004.6,17.3,1.0,0,0.41,0.35
2023-02-06,2023,2,6,37,2.31,23.3,17.4,66.3,33.6,6.7,7.2,1006.8,16.9,1.0,0,0.74,0.43
2023-02-07,2023,2,7,38,0.0,22.4,18.0,62.9,21.3,9.8,10.3,1005.8,15.0,1.02,0,0.74,0.43
2023-02-08,2023,2,8,39,0.0,22.0,16.0,64.0,35.6,7.7,10.7,1002.5,15.9,1.0,0,0.35,0.41
2023-02-09,2023,2,9,40,0.0,22.3,16.6,72.0,40.1,5.5,10.8,1001.7,18.2,1.0,0,0.35,0.4
2023-02-10,2023,2,10,41,0.0,23.6,17.5,65.1,15.7,11.0,10.1,1006.1,17.0,1.0,0,0.33,0.38
2023-02-11,2023,2,11,42,0.08,24.5,17.2,65.3,31.8,6.9,10.1,1001.5,17.6,1.0,0,0.34,0.35
2023-02-12,2023,2,12,43,0.0,22.0,17.7,65.2,28.0,9.4,7.8,1004.6,14.9,1.0,0,0.34,0.35
2023-02-13,2023,2,13,44,0.0,23.7,17.6,61.4,31.4,9.4,9.7,1004.5,15.8,1.15,0,0.01,0.35
2023-02-14,2023,2,14,45,0.0,23.9,16.9,61.8,39.7,8.0,11.4,1004.3,16.6,1.0,0,0.01,0.35
2023-02-15,2023,2,15,46,0.0,22.2,17.2,66.0,40.1,8.5,9.1,1005.7,15.1,1.0,0,0.01,0.33
2023-02-16,2023,2,16,47,0.6,24.5,16.7,60.6,36.1,6.9,9.1,1008.8,16.2,1.0,0,0.1,0.35
2023-02-17,2023,2,17,48,7.32,25.2,20.9,66.4,33.6,7.8,7.0,1003.9,18.4,1.0,0,1.14,0.59
2023-02-18,2023,2,18,49,9.42,23.0,18.1,72.1,33.5,9.4,11.9,1003.6,17.2,1.0,0,2.48,0.9
2023-02-19,2023,2,19,50,0.0,22.6,19.9,60.5,10.3,11.9,12.0,1002.3,13.7,1.0,0,2.48,0.9
2023-02-20,2023,2,20,51,0.3,27.3,16.6,62.8,34.0,10.1,11.3,1005.1,18.3,1.0,0,2.52,0.91
2023-02-21,2023,2,21,52,0.0,25.3,17.8,61.8,34.4,7.9,7.8,1004.0,17.3,1.0,0,2.52,0.89
2023-02-22,2023,2,22,53,1.83,24.5,17.4,65.6,15.5,10.2,12.0,1005.3,17.4,1.0,0,2.78,0.86
2023-02-23,2023,2,23,54,0.0,23.3,18.5,63.2,30.5,9.4,8.6,1005.7,16.1,1.0,0,2.7,0.86
2023-02-24,2023,2,24,55,2.59,23.2,18.3,61.0,34.4,8.1,5.0,1005.2,14.5,1.0,0,2.02,0.95
2023-02-25,2023,2,25,56,0.0,25.4,16.8,60.2,17.7,8.3,11.0,1001.9,16.3,1.0,0,0.67,0.93
2023-02-26,2023,2,26,57,0.0,23.4,18.8,59.6,30.7,9.3,5.1,1004.8,15.5,1.1,0,0.67,0.91
2023-02-27,2023,2,27,58,0.0,23.4,18.6,59.2,14.8,10.2,6.0,1004.5,14.7,1.0,0,0.63,0.91
2023-02-28,2023,2,28,59,0.0,24.6,18.7,55.0,20.2,10.1,8.0,1003.6,15.0,1.12,0,0.63,0.91
2023-03-01,2023,3,1,60,0.0,25.9,19.8,62.5,15.5,10.9,9.2,1004.6,18.9,1.04,0,0.37,0.91
2023-03-02,2023,3,2,61,10.8,27.7,19.7,63.5,34.9,8.9,11.8,1004.5,19.4,1.0,0,1.91,1.27
2023-03-03,2023,3,3,62,0.0,25.5,20.5,63.5,31.3,9.1,5.0,1004.4,18.3,1.0,0,1.54,1.18
2023-03-04,2023,3,4,63,14.64,24.0,19.1,67.6,26.8,9.4,11.4,1004.9,17.4,1.04,0,3.63,1.67
2023-03-05,2023,3,5,64,0.0,25.0,19.8,59.8,12.7,11.1,5.0,1004.9,16.2,1.0,0,3.63,1.66
2023-03-06,2023,3,6,65,0.0,27.4,18.6,59.4,43.6,6.7,8.1,1005.9,18.9,1.01,0,3.63,1.66
2023-03-07,2023,3,7,66,3.5,27.4,19.1,57.5,23.9,9.2,8.0,1002.8,18.4,1.34,0,4.13,1.78
2023-03-08,2023,3,8,67,0.0,27.6,19.7,61.6,22.5,9.0,5.0,1006.5,20.0,1.0,0,4.13,1.7
2023-03-09,2023,3,9,68,0.0,27.3,18.5,60.6,15.9,10.2,14.1,1006.4,18.9,1.16,0,2.59,1.7
2023-03-10,2023,3,10,69,2.66,28.8,19.2,59.6,14.7,10.2,5.0,1003.4,19.7,1.13,0,2.97,1.79
2023-03-11,2023,3,11,70,0.56,26.4,17.7,55.0,26.0,7.9,8.0,1006.0,15.9,1.0,0,0.96,1.81
2023-03-12,2023,3,12,71,4.12,27.3,20.8,61.8,26.4,8.7,7.1,1006.5,18.8,1.0,0,1.55,1.95
2023-03-13,2023,3,13,72,3.61,25.1,20.9,61.8,19.1,10.9,7.1,1004.4,16.9,1.0,0,2.06,2.06
2023-03-14,2023,3,14,73,0.0,26.8,18.0,65.0,30.3,8.6,5.0,1001.1,18.8,1.0,0,1.56,2.06
2023-03-15,2023,3,15,74,0.0,26.9,21.0,60.6,19.6,10.1,8.9,1007.2,18.1,1.0,0,1.56,2.06
2023-03-16,2023,3,16,75,22.12,27.8,20.8,73.0,39.1,9.7,17.6,1003.1,22.6,1.26,0,4.72,2.8
2023-03-17,2023,3,17,76,2.6,25.9,20.1,59.1,24.6,9.8,7.3,1004.5,16.5,1.0,0,4.72,2.89
2023-03-18,2023,3,18,77,9.71,24.6,20.2,63.4,24.0,10.9,9.4,1003.8,17.8,1.0,0,6.02,3.19
2023-03-19,2023,3,19,78,0.0,26.2,20.6,56.2,26.5,9.6,6.9,1005.4,17.2,1.0,0,5.43,2.95
2023-03-20,2023,3,20,79,9.98,28.8,18.4,63.4,33.9,8.3,11.4,1002.5,21.2,1.0,0,6.34,2.97
2023-03-21,2023,3,21,80,22.39,27.0,22.9,71.4,40.9,7.6,13.4,1008.3,22.1,1.0,0,9.54,3.71
2023-03-22,2023,3,22,81,6.24,28.1,17.6,66.4,13.7,11.0,5.0,1004.3,20.6,1.29,0,10.43,3.91
2023-03-23,2023,3,23,82,0.85,26.7,18.5,61.4,29.9,9.2,5.0,1008.0,18.3,1.0,0,7.4,3.94
2023-03-24,2023,3,24,83,0.53,29.3,21.7,55.0,24.3,10.6,5.0,1005.5,18.4,1.38,0,7.1,3.9
2023-03-25,2023,3,25,84,17.44,27.7,21.6,61.0,30.8,10.9,10.0,1003.0,19.1,1.15,0,8.2,4.48
2023-03-26,2023,3,26,85,2.85,27.8,22.6,60.4,4.2,12.4,10.4,1003.6,19.3,1.03,0,8.61,4.49
2023-03-27,2023,3,27,86,5.09,30.1,20.8,59.6,9.9,11.2,5.0,1004.7,21.4,1.14,0,7.91,4.66
2023-03-28,2023,3,28,87,0.22,30.6,19.6,62.8,19.5,10.6,8.4,1005.1,23.5,1.04,0,4.75,4.66
2023-03-29,2023,3,29,88,0.0,30.4,20.9,61.9,6.5,11.9,11.7,999.1,22.2,1.13,0,3.85,4.66
2023-03-30,2023,3,30,89,0.0,28.0,22.0,61.4,34.4,8.9,6.0,1003.0,20.2,1.12,0,3.73,4.66
2023-03-31,2023,3,31,90,3.18,27.7,20.2,59.2,14.1,10.4,7.2,1004.6,18.8,1.12,0,4.11,4.77
2023-04-01,2023,4,1,91,10.94,27.4,19.9,65.2,16.5,10.0,11.6,1003.9,20.5,1.04,0,3.18,4.77
2023-04-02,2023,4,2,92,1.12,26.7,21.3,61.9,18.1,10.6,9.5,1000.7,18.5,1.0,0,2.94,4.81
2023-04-03,2023,4,3,93,0.0,27.6,20.5,58.7,18.3,9.5,6.0,1004.8,18.4,1.17,0,2.21,4.32
2023-04-04,2023,4,4,94,4.45,27.9,21.2,61.2,24.1,9.7,8.9,1006.7,20.5,1.0,0,2.81,4.47
2023-04-05,2023,4,5,95,2.86,27.4,20.8,62.7,4.2,13.0,5.0,1005.2,20.0,1.29,0,3.22,4.57
2023-04-06,2023,4,6,96,5.81,27.2,22.3,58.4,11.4,10.0,9.1,1005.1,18.4,1.3,0,4.05,4.64
2023-04-07,2023,4,7,97,29.31,27.6,21.2,67.2,28.1,9.0,11.5,1005.5,21.7,1.0,0,7.78,5.62
2023-04-08,2023,4,8,98,0.0,29.6,21.2,57.6,24.9,9.4,11.9,1008.0,20.2,1.28,0,6.22,5.62
2023-04-09,2023,4,9,99,3.07,30.5,22.7,65.6,22.2,10.8,12.5,1003.9,23.5,1.34,0,6.5,5.64
2023-04-10,2023,4,10,100,0.0,30.5,20.7,58.2,21.9,10.3,6.6,1008.4,21.1,1.0,0,6.5,5.62
2023-04-11,2023,4,11,101,0.88,29.4,21.0,60.9,30.3,9.8,11.3,1002.1,20.8,1.2,0,5.99,5.51
2023-04-12,2023,4,12,102,0.0,29.8,22.6,63.0,21.6,10.9,5.0,1004.2,21.8,1.0,0,5.58,5.39
2023-04-13,2023,4,13,103,0.0,31.0,21.2,57.4,24.7,11.7,7.3,1008.6,21.9,1.33,0,4.75,5.39
2023-04-14,2023,4,14,104,0.0,30.8,23.9,64.0,22.3,8.5,11.1,1006.1,21.5,1.12,0,0.56,5.39
2023-04-15,2023,4,15,105,6.79,31.5,21.2,67.5,37.5,10.9,9.0,1002.6,24.3,1.25,0,1.53,4.88
2023-04-16,2023,4,16,106,0.95,29.4,22.4,55.0,27.0,10.5,9.5,1003.4,20.6,1.13,0,1.23,4.82
2023-04-17,2023,4,17,107,28.36,33.6,21.6,71.3,13.5,12.8,11.7,1003.7,26.0,1.24,0,5.28,5.44
2023-04-18,2023,4,18,108,0.0,32.0,24.5,65.0,27.2,9.2,5.5,1004.3,24.0,1.31,0,5.16,5.44
2023-04-19,2023,4,19,109,2.07,32.3,21.6,60.4,38.1,8.6,7.2,1007.6,23.3,1.42,0,5.45,5.18
2023-04-20,2023,4,20,110,9.71,29.8,25.3,67.3,38.3,7.6,7.4,1000.3,23.9,1.0,0,6.84,4.76
2023-04-21,2023,4,21,111,3.01,29.9,23.2,57.2,19.2,9.1,6.6,1008.4,20.3,1.0,0,7.27,4.65
2023-04-22,2023,4,22,112,12.29,30.6,22.9,59.9,32.3,9.1,13.5,1004.5,22.5,1.0,0,8.06,5.03
2023-04-23,2023,4,23,113,0.0,32.9,20.7,59.6,15.5,10.4,5.2,1002.1,24.4,1.0,0,7.92,5.01
2023-04-24,2023,4,24,114,0.0,30.2,25.3,57.5,21.2,10.0,5.0,1006.3,20.9,1.26,0,3.87,4.43
2023-04-25,2023,4,25,115,2.16,32.7,24.0,64.0,19.9,9.7,13.9,1001.8,24.8,1.11,0,4.18,4.41
2023-04-26,2023,4,26,116,4.1,34.4,22.1,64.8,28.0,9.9,8.1,1001.9,26.0,1.54,0,4.47,4.38
2023-04-27,2023,4,27,117,2.41,31.2,23.0,69.9,45.8,7.9,11.9,1004.2,24.6,1.0,0,3.42,4.45
2023-04-28,2023,4,28,118,0.43,31.0,21.7,65.3,13.2,11.1,12.5,1007.9,23.7,1.37,0,3.06,4.46
2023-04-29,2023,4,29,119,1.21,31.5,22.9,60.2,30.2,8.6,8.8,1003.1,22.9,1.0,0,1.47,4.5
2023-04-30,2023,4,30,120,2.79,32.5,23.8,63.6,21.2,9.5,11.4,1006.9,24.7,1.04,0,1.87,4.49
2023-05-01,2023,5,1,121,8.87,34.3,25.9,67.0,23.6,10.1,8.1,1008.0,26.0,1.19,0,3.14,4.42
2023-05-02,2023,5,2,122,0.0,34.5,27.1,64.5,30.5,8.4,5.0,1005.8,26.0,1.0,0,2.83,4.38
2023-05-03,2023,5,3,123,17.65,34.3,24.8,60.8,31.0,9.5,11.9,1005.0,25.6,1.0,0,4.77,4.97
2023-05-04,2023,5,4,124,7.22,30.3,22.4,64.1,32.3,8.2,15.6,1002.0,22.8,1.01,0,5.45,5.07
2023-05-05,2023,5,5,125,14.32,33.1,27.1,72.7,35.9,9.7,5.5,1004.2,26.0,1.0,0,7.44,5.45
2023-05-06,2023,5,6,126,14.56,32.1,22.3,70.3,34.2,8.4,12.8,1006.1,26.0,1.0,0,9.34,5.74
2023-05-07,2023,5,7,127,1.55,34.2,25.5,64.0,29.5,10.6,7.7,1005.9,26.0,1.0,0,9.17,4.81
2023-05-08,2023,5,8,128,8.36,35.1,24.7,64.9,30.8,9.8,5.0,1003.2,26.0,1.27,0,9.09,5.09
2023-05-09,2023,5,9,129,0.0,33.1,26.2,62.9,26.5,9.1,8.6,1005.8,25.5,1.34,0,9.09,4.99
2023-05-10,2023,5,10,130,9.17,36.8,23.9,67.7,34.3,9.3,8.9,1003.5,26.0,1.32,0,7.88,5.3
2023-05-11,2023,5,11,131,3.47,32.7,26.1,61.8,25.5,10.8,7.4,1007.4,24.3,1.0,0,7.35,5.38
2023-05-12,2023,5,12,132,0.0,35.0,26.7,65.0,42.3,7.6,9.1,1003.0,26.0,1.0,0,5.3,5.38
2023-05-13,2023,5,13,133,8.28,37.5,25.5,68.0,21.9,9.8,10.4,1004.1,26.0,1.29,0,4.4,5.66
2023-05-14,2023,5,14,134,0.0,35.8,25.1,62.7,18.6,10.8,5.0,1008.5,26.0,1.07,0,4.18,5.66
2023-05-15,2023,5,15,135,7.17,35.4,26.4,66.0,46.8,8.6,15.8,1003.5,26.0,1.16,0,4.01,5.67
2023-05-16,2023,5,16,136,12.98,34.4,26.9,65.0,41.5,8.2,16.0,1005.8,26.0,1.0,0,5.87,6.07
2023-05-17,2023,5,17,137,0.0,35.7,24.8,69.3,24.4,10.3,14.4,1005.4,26.0,1.0,0,4.56,5.13
2023-05-18,2023,5,18,138,0.0,34.0,24.6,67.1,39.4,9.6,9.8,1007.3,26.0,1.22,0,4.06,5.13
2023-05-19,2023,5,19,139,1.77,36.7,24.7,67.3,28.9,9.0,10.5,1004.7,26.0,1.0,0,4.31,5.12
2023-05-20,2023,5,20,140,19.97,34.0,22.9,74.9,47.7,6.8,16.6,1001.9,26.0,1.0,0,5.98,5.46
2023-05-21,2023,5,21,141,3.5,34.8,26.8,56.3,32.2,10.1,15.8,1003.5,25.0,1.38,0,6.48,5.47
2023-05-22,2023,5,22,142,4.35,34.0,25.7,74.7,44.2,8.5,14.9,1006.1,26.0,1.0,0,6.08,5.21
2023-05-23,2023,5,23,143,4.05,34.9,25.4,57.4,34.6,7.8,11.0,1003.8,25.3,1.0,0,4.81,5.34
2023-05-24,2023,5,24,144,3.08,34.8,25.3,71.3,32.4,10.5,11.6,1008.2,26.0,1.08,0,5.25,5.45
2023-05-25,2023,5,25,145,12.39,32.6,26.4,71.9,38.6,9.2,15.4,1005.1,26.0,1.0,0,7.02,5.79
2023-05-26,2023,5,26,146,34.19,35.7,25.2,72.7,50.7,7.8,14.6,1002.3,26.0,1.0,0,11.65,6.79
2023-05-27,2023,5,27,147,1.68,35.1,27.1,68.2,27.2,9.6,12.1,1008.1,26.0,1.0,0,9.03,6.77
2023-05-28,2023,5,28,148,6.1,33.9,25.7,71.9,37.2,8.3,8.2,1004.1,26.0,1.0,0,9.41,6.96
2023-05-29,2023,5,29,149,2.13,34.9,24.8,66.4,36.8,9.0,6.4,1001.0,26.0,1.0,0,9.09,6.99
2023-05-30,2023,5,30,150,0.0,36.6,27.0,72.4,41.6,9.2,9.7,1004.3,26.0,1.0,0,8.51,6.89
2023-05-31,2023,5,31,151,13.69,33.5,25.3,67.3,38.4,7.9,12.0,1001.0,26.0,1.22,0,10.03,7.05
2023-06-01,2023,6,1,152,99.26,36.0,26.3,78.2,81.0,4.3,22.0,1003.6,26.0,1.0,1,22.44,10.36
2023-06-02,2023,6,2,153,180.8,38.0,27.6,78.2,63.3,6.9,23.5,1001.4,26.0,1.0,1,43.38,15.8
2023-06-03,2023,6,3,154,108.63,35.8,26.5,77.4,75.9,5.8,25.2,1004.7,26.0,1.0,1,58.66,19.18
2023-06-04,2023,6,4,155,129.01,38.0,26.7,84.2,84.4,3.5,23.4,1002.1,26.0,1.0,1,76.22,23.0
2023-06-05,2023,6,5,156,43.97,38.0,26.1,86.9,88.9,3.7,19.9,1008.2,26.0,1.0,1,82.19,23.98
2023-06-06,2023,6,6,157,219.1,37.2,26.9,87.6,71.5,5.0,24.3,1003.3,26.0,1.0,1,113.49,31.24
2023-06-07,2023,6,7,158,152.66,36.7,26.0,83.1,64.6,6.1,26.0,1003.8,26.0,1.0,1,133.35,36.05
2023-06-08,2023,6,8,159,120.99,36.8,27.4,90.0,92.2,3.4,21.3,1003.8,26.0,1.0,1,136.45,40.08
2023-06-09,2023,6,9,160,123.89,37.6,26.4,88.8,87.8,3.9,27.2,1003.2,26.0,1.0,1,128.32,43.9
2023-06-10,2023,6,10,161,37.31,38.0,26.6,78.2,63.5,7.1,19.6,1005.4,26.0,1.0,1,118.13,45.03
2023-06-11,2023,6,11,162,63.82,37.8,25.7,82.5,55.5,7.0,19.7,1003.5,26.0,1.0,1,108.82,47.16
2023-06-12,2023,6,12,163,63.7,38.0,27.6,85.0,71.1,4.1,22.7,1003.4,26.0,1.0,1,111.64,49.01
2023-06-13,2023,6,13,164,192.91,35.4,26.3,82.8,85.2,3.4,22.5,1003.6,26.0,1.0,1,107.9,55.44
2023-06-14,2023,6,14,165,47.34,36.4,25.7,79.1,55.2,9.2,24.2,1005.3,26.0,1.36,1,92.85,56.78
2023-06-15,2023,6,15,166,319.66,37.3,26.5,89.4,75.8,4.3,19.8,1001.6,26.0,1.0,1,121.23,67.0
2023-06-16,2023,6,16,167,109.63,38.0,28.0,90.2,83.1,4.6,23.3,998.3,26.0,1.06,1,119.2,70.65
2023-06-17,2023,6,17,168,91.34,34.7,27.9,82.1,75.6,6.1,27.8,1003.4,26.0,1.0,1,126.91,73.7
2023-06-18,2023,6,18,169,178.38,38.0,24.5,88.6,93.8,4.6,27.0,1003.9,26.0,1.0,1,143.28,79.58
2023-06-19,2023,6,19,170,62.13,37.5,26.4,86.9,72.8,5.4,26.2,1000.7,26.0,1.0,1,143.06,80.99
2023-06-20,2023,6,20,171,147.79,38.0,28.0,83.2,78.8,5.3,21.8,1000.6,26.0,1.12,1,136.61,85.8
2023-06-21,2023,6,21,172,151.14,37.5,28.0,89.1,100.0,2.5,22.9,1000.8,26.0,1.0,1,151.44,90.69
2023-06-22,2023,6,22,173,125.16,36.4,25.8,90.0,96.1,2.3,29.2,999.5,26.0,1.0,1,123.65,94.73
2023-06-23,2023,6,23,174,281.2,38.0,28.0,90.7,95.6,2.9,29.0,1003.7,26.0,1.0,1,148.16,104.0
2023-06-24,2023,6,24,175,174.64,37.4,25.7,87.5,83.4,3.7,23.8,1005.0,26.0,1.0,1,160.06,109.41
2023-06-25,2023,6,25,176,55.05,36.6,26.4,87.7,69.7,6.7,28.8,1000.5,26.0,1.0,1,142.44,110.1
2023-06-26,2023,6,26,177,123.52,38.0,26.1,89.7,90.8,4.9,26.8,1003.6,26.0,1.0,1,151.21,114.16
2023-06-27,2023,6,27,178,48.05,38.0,28.0,86.7,87.2,4.0,20.9,1003.1,26.0,1.0,1,136.97,115.56
2023-06-28,2023,6,28,179,105.91,38.0,27.5,92.8,86.7,3.1,22.7,1001.3,26.0,1.0,1,130.5,119.02
2023-06-29,2023,6,29,180,220.11,38.0,28.0,86.1,77.6,3.9,28.8,1004.9,26.0,1.0,1,144.07,126.36
2023-06-30,2023,6,30,181,390.37,38.0,25.2,86.8,80.7,5.5,28.3,1007.5,26.0,1.0,1,159.66,138.92
2023-07-01,2023,7,1,182,378.49,38.0,28.0,86.2,79.2,4.0,26.3,1000.1,26.0,1.0,1,188.79,148.22
2023-07-02,2023,7,2,183,126.64,38.0,28.0,94.4,93.0,1.9,25.9,1002.8,26.0,1.0,1,199.01,146.42
2023-07-03,2023,7,3,184,391.3,37.0,27.8,90.9,100.0,3.3,25.9,1002.4,26.0,1.0,1,237.27,155.84
2023-07-04,2023,7,4,185,134.0,38.0,28.0,88.5,81.2,4.8,23.2,1002.8,26.0,1.03,1,249.55,156.01
2023-07-05,2023,7,5,186,285.48,34.3,28.0,96.5,100.0,1.6,30.9,1001.8,26.0,1.0,1,275.2,164.06
2023-07-06,2023,7,6,187,813.29,38.0,28.0,90.8,93.6,3.1,31.8,1003.8,26.0,1.0,1,359.94,183.86
2023-07-07,2023,7,7,188,121.23,38.0,27.3,83.0,94.1,3.8,20.5,1003.1,26.0,1.0,1,321.49,182.82
2023-07-08,2023,7,8,189,88.09,38.0,28.0,88.8,90.4,4.0,27.9,999.8,26.0,1.0,1,280.0,181.72
2023-07-09,2023,7,9,190,119.33,35.6,26.8,92.6,83.8,3.9,29.0,1002.4,26.0,1.0,1,278.96,181.57
